YEAR,MONTH,CASERNE,MEDIAN_NOMBRE_UNITES,FIRE_COUNT,AREA_SQ_KM,FIRE_COUNT_SQ_KM,LOG_MEDIAN_NOMBRE_UNITES,LOG_FIRE_COUNT_SQ_KM,SEVERITY_RISK,FREQUENCY_RISK
2019,6,26,1.0,3,1.99,1.51,0.0,0.9202827531436925,0.0,31.0
2019,6,27,3.0,18,6.64,2.71,1.0986122886681098,1.3110318766193438,25.0,44.0
2019,6,28,1.0,18,13.87,1.3,0.0,0.8329091229351039,0.0,28.000000000000004
2019,6,29,1.0,14,4.06,3.45,0.0,1.4929040961781488,0.0,50.0
2019,6,30,1.0,24,3.44,6.98,0.0,2.0769384114617173,0.0,71.0
2019,6,31,1.0,7,2.01,3.48,0.0,1.4996230464268938,0.0,51.0
2019,6,32,1.5,6,4.69,1.28,0.4054651081081644,0.8241754429663495,9.0,27.0
2019,6,33,1.0,16,5.14,3.11,0.0,1.413423028508143,0.0,48.0
2019,6,34,1.0,5,4.04,1.24,0.0,0.8064758658669485,0.0,27.0
2019,6,35,6.0,3,3.08,0.97,1.791759469228055,0.6780335427498971,41.0,22.0
2019,6,37,2.0,8,4.69,1.71,0.6931471805599453,0.9969486348916096,16.0,33.0
2019,6,38,1.0,15,20.3,0.74,0.0,0.5538851132264376,0.0,18.0
2019,6,39,1.0,13,8.68,1.5,0.0,0.9162907318741551,0.0,30.0
2019,6,40,1.0,11,8.98,1.22,0.0,0.797507195884188,0.0,26.0
2019,6,41,1.0,5,2.48,2.02,0.0,1.1052568313867783,0.0,37.0
2019,6,42,1.0,15,10.29,1.46,0.0,0.9001613499442714,0.0,30.0
2019,6,43,1.0,11,5.11,2.15,0.0,1.1474024528375417,0.0,38.0
2019,6,44,1.0,11,13.98,0.79,0.0,0.5822156198526637,0.0,19.0
2019,6,45,1.0,8,3.99,2.01,0.0,1.1019400787607843,0.0,37.0
2019,6,46,4.5,6,5.32,1.13,1.5040773967762742,0.7561219797213337,34.0,25.0
2019,6,47,3.0,8,3.71,2.16,1.0986122886681098,1.1505720275988207,25.0,39.0
2019,6,48,1.0,11,2.28,4.82,0.0,1.7613002617433464,0.0,60.0
2019,6,49,1.0,15,7.05,2.13,0.0,1.1410330045520618,0.0,38.0
2019,6,50,12.0,1,6.11,0.16,2.4849066497880004,0.14842000511827322,56.99999999999999,4.0
2019,6,52,2.0,1,6.04,0.17,0.6931471805599453,0.1570037488096647,16.0,4.0
2019,6,53,1.0,1,10.99,0.09,0.0,0.08617769624105241,0.0,2.0
2019,6,54,1.0,1,9.67,0.1,0.0,0.09531017980432493,0.0,2.0
2019,6,55,2.0,7,18.93,0.37,0.6931471805599453,0.3148107398400336,16.0,10.0
2019,6,56,2.0,3,23.55,0.13,0.6931471805599453,0.12221763272424911,16.0,3.0
2019,6,57,1.0,11,12.81,0.86,0.0,0.6205764877251098,0.0,20.0
2019,6,59,2.5,4,12.06,0.33,0.9162907318741551,0.28517894223366247,21.0,9.0
2019,6,61,1.0,3,15.06,0.2,0.0,0.1823215567939546,0.0,5.0
2019,6,62,2.0,1,4.51,0.22,0.6931471805599453,0.19885085874516517,16.0,6.0
2019,6,63,1.0,4,16.54,0.24,0.0,0.2151113796169455,0.0,6.0
2019,6,64,1.0,15,17.88,0.84,0.0,0.6097655716208942,0.0,20.0
2019,6,65,1.0,14,16.1,0.87,0.0,0.6259384308664954,0.0,20.0
2019,6,66,1.0,17,6.06,2.81,0.0,1.3376291891386096,0.0,45.0
2019,6,67,1.0,5,3.76,1.33,0.0,0.8458682675776092,0.0,28.000000000000004
2019,6,72,1.0,6,19.75,0.3,0.0,0.26236426446749106,0.0,8.0
2019,6,73,7.0,11,8.65,1.27,1.9459101490553132,0.8197798314933114,44.0,27.0
2019,6,74,1.0,6,7.55,0.79,0.0,0.5822156198526637,0.0,19.0
2019,6,75,6.0,3,3.82,0.79,1.791759469228055,0.5822156198526637,41.0,19.0
2019,6,76,1.0,3,4.02,0.75,0.0,0.5596157879354227,0.0,18.0
2019,6,78,2.0,5,8.62,0.58,0.6931471805599453,0.4574248470388755,16.0,15.0
2019,7,3,6.5,2,1.33,1.5,1.8718021769015913,0.9162907318741551,43.0,30.0
2019,7,4,1.0,11,5.47,2.01,0.0,1.1019400787607843,0.0,37.0
2019,7,5,3.5,6,1.31,4.58,1.252762968495368,1.7191887763932197,28.999999999999996,57.99999999999999
2019,7,8,1.0,7,12.33,0.57,0.0,0.45107561936021656,0.0,14.000000000000002
2019,7,9,1.0,19,9.29,2.05,0.0,1.1151415906193203,0.0,37.0
2019,7,10,6.5,6,2.65,2.26,1.8718021769015913,1.1817271953786161,43.0,40.0
2019,7,13,1.0,13,3.55,3.66,0.0,1.5390154481375546,0.0,52.0
2019,7,14,1.0,7,10.31,0.68,0.0,0.5187937934151676,0.0,17.0
2019,7,15,5.0,5,6.6,0.76,1.6094379124341003,0.5653138090500605,37.0,18.0
2019,7,16,2.0,4,2.72,1.47,0.6931471805599453,0.9042181506398858,16.0,30.0
2019,7,17,1.0,16,4.89,3.27,0.0,1.451613827240533,0.0,49.0
2019,7,18,1.0,10,6.02,1.66,0.0,0.9783261227936078,0.0,33.0
2019,7,19,1.0,13,8.29,1.57,0.0,0.9439058989071285,0.0,31.0
2019,7,20,1.0,13,6.3,2.06,0.0,1.1184149159642893,0.0,37.0
2019,7,21,1.0,13,9.76,1.33,0.0,0.8458682675776092,0.0,28.000000000000004
2019,7,22,3.0,5,3.8,1.32,1.0986122886681098,0.8415671856782188,25.0,28.000000000000004
2019,7,23,2.0,6,4.73,1.27,0.6931471805599453,0.8197798314933114,16.0,27.0
2019,7,25,1.0,11,2.99,3.68,0.0,1.5432981099295553,0.0,52.0
2019,7,26,5.5,8,1.99,4.02,1.7047480922384253,1.6134299337036377,39.0,55.00000000000001
2019,7,27,1.0,10,6.64,1.51,0.0,0.9202827531436925,0.0,31.0
2019,7,28,6.0,5,13.87,0.36,1.791759469228055,0.30748469974796055,41.0,9.0
2019,7,29,1.0,17,4.06,4.19,0.0,1.6467336971777973,0.0,56.00000000000001
2019,7,30,2.0,12,3.44,3.49,0.6931471805599453,1.501852701754163,16.0,51.0
2019,7,31,1.0,8,2.01,3.98,0.0,1.6054298910365616,0.0,54.0
2019,7,32,1.0,3,4.69,0.64,0.0,0.4946962418361071,0.0,16.0
2019,7,33,1.0,11,5.14,2.14,0.0,1.144222799920162,0.0,38.0
2019,7,34,1.0,3,4.04,0.74,0.0,0.5538851132264376,0.0,18.0
2019,7,35,1.0,3,3.08,0.97,0.0,0.6780335427498971,0.0,22.0
2019,7,37,2.5,14,4.69,2.99,0.9162907318741551,1.3837912309017721,21.0,47.0
2019,7,38,1.0,18,20.3,0.89,0.0,0.6365768290715511,0.0,21.0
2019,7,39,1.0,5,8.68,0.58,0.0,0.4574248470388755,0.0,15.0
2019,7,40,1.0,13,8.98,1.45,0.0,0.8960880245566357,0.0,30.0
2019,7,41,1.0,9,2.48,3.63,0.0,1.5325568680981427,0.0,52.0
2019,7,42,1.0,6,10.29,0.58,0.0,0.4574248470388755,0.0,15.0
2019,7,43,1.0,10,5.11,1.96,0.0,1.085189268335969,0.0,36.0
2019,7,44,1.0,4,13.98,0.29,0.0,0.25464221837358075,0.0,7.000000000000001
2019,7,45,1.0,9,3.99,2.26,0.0,1.1817271953786161,0.0,40.0
2019,7,46,1.0,7,5.32,1.32,0.0,0.8415671856782188,0.0,28.000000000000004
2019,7,47,1.0,13,3.71,3.5,0.0,1.5040773967762742,0.0,51.0
2019,7,48,2.0,5,2.28,2.19,0.6931471805599453,1.1600209167967532,16.0,39.0
2019,7,49,1.0,9,7.05,1.28,0.0,0.8241754429663495,0.0,27.0
2019,7,50,1.0,5,6.11,0.82,0.0,0.5988365010887039,0.0,19.0
2019,7,51,2.0,1,17.84,0.06,0.6931471805599453,0.058268908123975824,16.0,1.0
2019,7,52,1.5,4,6.04,0.66,0.4054651081081644,0.506817602368452,9.0,16.0
2019,7,53,1.0,1,10.99,0.09,0.0,0.08617769624105241,0.0,2.0
2019,7,54,1.0,5,9.67,0.52,0.0,0.41871033485818504,0.0,13.0
2019,7,55,1.0,6,18.93,0.32,0.0,0.27763173659827955,0.0,8.0
2019,7,56,1.0,5,23.55,0.21,0.0,0.1906203596086497,0.0,5.0
2019,7,57,1.0,7,12.81,0.55,0.0,0.4382549309311553,0.0,14.000000000000002
2019,7,58,1.0,1,2.28,0.44,0.0,0.36464311358790924,0.0,11.0
2019,7,59,3.0,3,12.06,0.25,1.0986122886681098,0.22314355131420976,25.0,6.0
2019,7,61,8.5,6,15.06,0.4,2.1400661634962708,0.3364722366212129,49.0,10.0
2019,7,62,1.0,1,4.51,0.22,0.0,0.19885085874516517,0.0,6.0
2019,7,63,1.0,10,16.54,0.6,0.0,0.47000362924573563,0.0,15.0
2019,7,64,3.0,3,17.88,0.17,1.0986122886681098,0.1570037488096647,25.0,4.0
2019,7,65,1.0,20,16.1,1.24,0.0,0.8064758658669485,0.0,27.0
2019,7,66,1.0,13,6.06,2.15,0.0,1.1474024528375417,0.0,38.0
2019,7,67,3.5,2,3.76,0.53,1.252762968495368,0.4252677354043441,28.999999999999996,13.0
2019,7,71,2.0,1,14.53,0.07,0.6931471805599453,0.06765864847381486,16.0,1.0
2019,7,72,1.0,15,19.75,0.76,0.0,0.5653138090500605,0.0,18.0
2019,7,73,1.0,12,8.65,1.39,0.0,0.8712933659434192,0.0,28.999999999999996
2019,7,74,1.0,7,7.55,0.93,0.0,0.6575200029167942,0.0,21.0
2019,7,75,2.5,2,3.82,0.52,0.9162907318741551,0.41871033485818504,21.0,13.0
2019,7,76,1.0,3,4.02,0.75,0.0,0.5596157879354227,0.0,18.0
2019,7,78,3.0,4,8.62,0.46,1.0986122886681098,0.37843643572024505,25.0,12.0
2019,8,3,5.0,1,1.33,0.75,1.6094379124341003,0.5596157879354227,37.0,18.0
2019,8,4,6.5,6,5.47,1.1,1.8718021769015913,0.7419373447293773,43.0,24.0
2019,8,5,2.0,7,1.31,5.34,0.6931471805599453,1.8468787684491346,16.0,63.0
2019,8,8,1.0,1,12.33,0.08,0.0,0.0769610411361284,0.0,1.0
2019,8,9,2.0,6,9.29,0.65,0.6931471805599453,0.5007752879124892,16.0,16.0
2019,8,10,1.0,7,2.65,2.64,0.0,1.2919836816486494,0.0,43.0
2019,8,13,1.0,14,3.55,3.94,0.0,1.597365331199831,0.0,54.0
2019,8,14,1.0,12,10.31,1.16,0.0,0.7701082216960737,0.0,25.0
2019,8,15,2.0,5,6.6,0.76,0.6931471805599453,0.5653138090500605,16.0,18.0
2019,8,16,1.0,17,2.72,6.25,0.0,1.9810014688665833,0.0,67.0
2019,8,17,1.0,7,4.89,1.43,0.0,0.887891257352457,0.0,28.999999999999996
2019,8,18,1.0,23,6.02,3.82,0.0,1.572773928062509,0.0,53.0
2019,8,19,1.0,11,8.29,1.33,0.0,0.8458682675776092,0.0,28.000000000000004
2019,8,20,1.0,12,6.3,1.9,0.0,1.0647107369924282,0.0,36.0
2019,8,21,1.0,8,9.76,0.82,0.0,0.5988365010887039,0.0,19.0
2019,8,22,1.0,4,3.8,1.05,0.0,0.7178397931503168,0.0,24.0
2019,8,23,3.0,13,4.73,2.75,1.0986122886681098,1.3217558399823195,25.0,45.0
2019,8,25,1.0,7,2.99,2.34,0.0,1.205970806988609,0.0,40.0
2019,8,27,1.0,13,6.64,1.96,0.0,1.085189268335969,0.0,36.0
2019,8,28,4.0,11,13.87,0.79,1.3862943611198906,0.5822156198526637,32.0,19.0
2019,8,29,1.0,10,4.06,2.46,0.0,1.2412685890696329,0.0,42.0
2019,8,30,1.0,11,3.44,3.2,0.0,1.4350845252893227,0.0,48.0
2019,8,31,1.0,6,2.01,2.99,0.0,1.3837912309017721,0.0,47.0
2019,8,33,1.0,7,5.14,1.36,0.0,0.8586616190375188,0.0,28.000000000000004
2019,8,34,1.0,2,4.04,0.5,0.0,0.4054651081081644,0.0,13.0
2019,8,35,1.0,2,3.08,0.65,0.0,0.5007752879124892,0.0,16.0
2019,8,37,1.0,11,4.69,2.35,0.0,1.208960345836975,0.0,41.0
2019,8,38,1.0,15,20.3,0.74,0.0,0.5538851132264376,0.0,18.0
2019,8,39,1.0,10,8.68,1.15,0.0,0.7654678421395714,0.0,25.0
2019,8,40,1.0,15,8.98,1.67,0.0,0.9820784724121582,0.0,33.0
2019,8,41,1.0,15,2.48,6.05,0.0,1.9530276168241774,0.0,66.0
2019,8,42,1.0,8,10.29,0.78,0.0,0.5766133643039938,0.0,19.0
2019,8,43,1.0,3,5.11,0.59,0.0,0.46373401623214006,0.0,15.0
2019,8,44,1.0,11,13.98,0.79,0.0,0.5822156198526637,0.0,19.0
2019,8,45,1.0,6,3.99,1.5,0.0,0.9162907318741551,0.0,30.0
2019,8,46,6.0,5,5.32,0.94,1.791759469228055,0.6626879730752367,41.0,22.0
2019,8,47,1.0,6,3.71,1.62,0.0,0.9631743177730056,0.0,32.0
2019,8,48,1.0,13,2.28,5.7,0.0,1.9021075263969205,0.0,65.0
2019,8,49,1.0,9,7.05,1.28,0.0,0.8241754429663495,0.0,27.0
2019,8,50,1.0,3,6.11,0.49,0.0,0.3987761199573678,0.0,12.0
2019,8,52,19.0,1,6.04,0.17,2.9444389791664403,0.1570037488096647,67.0,4.0
2019,8,53,1.0,1,10.99,0.09,0.0,0.08617769624105241,0.0,2.0
2019,8,54,5.0,3,9.67,0.31,1.6094379124341003,0.2700271372130602,37.0,8.0
2019,8,55,1.0,5,18.93,0.26,0.0,0.23111172096338664,0.0,7.000000000000001
2019,8,56,1.0,4,23.55,0.17,0.0,0.1570037488096647,0.0,4.0
2019,8,57,1.0,2,12.81,0.16,0.0,0.14842000511827322,0.0,4.0
2019,8,58,1.0,2,2.28,0.88,0.0,0.6312717768418578,0.0,21.0
2019,8,59,1.0,2,12.06,0.17,0.0,0.1570037488096647,0.0,4.0
2019,8,61,1.0,2,15.06,0.13,0.0,0.12221763272424911,0.0,3.0
2019,8,63,1.5,4,16.54,0.24,0.4054651081081644,0.2151113796169455,9.0,6.0
2019,8,64,1.0,13,17.88,0.73,0.0,0.5481214085096876,0.0,18.0
2019,8,65,1.0,12,16.1,0.75,0.0,0.5596157879354227,0.0,18.0
2019,8,66,1.0,25,6.06,4.13,0.0,1.6351056591826783,0.0,55.00000000000001
2019,8,67,1.5,4,3.76,1.06,0.4054651081081644,0.7227059828014898,9.0,24.0
2019,8,72,1.0,7,19.75,0.35,0.0,0.30010459245033816,0.0,9.0
2019,8,73,1.0,12,8.65,1.39,0.0,0.8712933659434192,0.0,28.999999999999996
2019,8,74,1.0,5,7.55,0.66,0.0,0.506817602368452,0.0,16.0
2019,8,75,14.0,3,3.82,0.79,2.6390573296152584,0.5822156198526637,60.0,19.0
2019,8,76,1.0,2,4.02,0.5,0.0,0.4054651081081644,0.0,13.0
2019,8,78,6.0,3,8.62,0.35,1.791759469228055,0.30010459245033816,41.0,9.0
2019,9,3,2.5,2,1.33,1.5,0.9162907318741551,0.9162907318741551,21.0,30.0
2019,9,4,1.5,6,5.47,1.1,0.4054651081081644,0.7419373447293773,9.0,24.0
2019,9,5,2.0,1,1.31,0.76,0.6931471805599453,0.5653138090500605,16.0,18.0
2019,9,8,5.0,3,12.33,0.24,1.6094379124341003,0.2151113796169455,37.0,6.0
2019,9,9,6.0,9,9.29,0.97,1.791759469228055,0.6780335427498971,41.0,22.0
2019,9,10,6.0,5,2.65,1.89,1.791759469228055,1.0612565021243408,41.0,35.0
2019,9,13,1.0,7,3.55,1.97,0.0,1.0885619528146082,0.0,36.0
2019,9,14,1.0,5,10.31,0.48,0.0,0.3920420877760237,0.0,12.0
2019,9,15,1.0,2,6.6,0.3,0.0,0.26236426446749106,0.0,8.0
2019,9,16,4.0,16,2.72,5.88,1.3862943611198906,1.9286186519452522,32.0,66.0
2019,9,17,1.5,10,4.89,2.04,0.4054651081081644,1.1118575154181303,9.0,37.0
2019,9,18,1.0,11,6.02,1.83,0.0,1.0402767116551463,0.0,35.0
2019,9,19,1.0,19,8.29,2.29,0.0,1.1908875647772805,0.0,40.0
2019,9,20,1.0,6,6.3,0.95,0.0,0.6678293725756554,0.0,22.0
2019,9,21,5.0,9,9.76,0.92,1.6094379124341003,0.6523251860396901,37.0,21.0
2019,9,22,1.5,4,3.8,1.05,0.4054651081081644,0.7178397931503168,9.0,24.0
2019,9,23,4.5,6,4.73,1.27,1.5040773967762742,0.8197798314933114,34.0,27.0
2019,9,25,1.0,12,2.99,4.01,0.0,1.6114359150967734,0.0,55.00000000000001
2019,9,26,1.0,8,1.99,4.02,0.0,1.6134299337036377,0.0,55.00000000000001
2019,9,27,2.0,5,6.64,0.75,0.6931471805599453,0.5596157879354227,16.0,18.0
2019,9,28,1.0,5,13.87,0.36,0.0,0.30748469974796055,0.0,9.0
2019,9,29,2.0,3,4.06,0.74,0.6931471805599453,0.5538851132264376,16.0,18.0
2019,9,30,1.0,17,3.44,4.94,0.0,1.7817091333745536,0.0,60.0
2019,9,31,4.0,5,2.01,2.49,1.3862943611198906,1.2499017362143359,32.0,42.0
2019,9,32,3.0,1,4.69,0.21,1.0986122886681098,0.1906203596086497,25.0,5.0
2019,9,33,1.0,14,5.14,2.72,0.0,1.3137236682850553,0.0,44.0
2019,9,34,1.0,5,4.04,1.24,0.0,0.8064758658669485,0.0,27.0
2019,9,35,1.0,3,3.08,0.97,0.0,0.6780335427498971,0.0,22.0
2019,9,37,1.0,10,4.69,2.13,0.0,1.1410330045520618,0.0,38.0
2019,9,38,1.0,11,20.3,0.54,0.0,0.43178241642553783,0.0,14.000000000000002
2019,9,39,1.0,6,8.68,0.69,0.0,0.5247285289349821,0.0,17.0
2019,9,40,1.5,6,8.98,0.67,0.4054651081081644,0.5128236264286637,9.0,16.0
2019,9,41,1.5,8,2.48,3.23,0.4054651081081644,1.4422019930581866,9.0,49.0
2019,9,42,1.0,5,10.29,0.49,0.0,0.3987761199573678,0.0,12.0
2019,9,43,1.0,3,5.11,0.59,0.0,0.46373401623214006,0.0,15.0
2019,9,44,1.0,3,13.98,0.21,0.0,0.1906203596086497,0.0,5.0
2019,9,45,1.5,10,3.99,2.51,0.4054651081081644,1.2556160374777743,9.0,42.0
2019,9,46,3.5,6,5.32,1.13,1.252762968495368,0.7561219797213337,28.999999999999996,25.0
2019,9,47,2.5,6,3.71,1.62,0.9162907318741551,0.9631743177730056,21.0,32.0
2019,9,48,8.5,4,2.28,1.75,2.1400661634962708,1.0116009116784799,49.0,34.0
2019,9,49,1.0,3,7.05,0.43,0.0,0.3576744442718159,0.0,11.0
2019,9,50,5.5,6,6.11,0.98,1.7047480922384253,0.6830968447064438,39.0,22.0
2019,9,51,1.0,1,17.84,0.06,0.0,0.058268908123975824,0.0,1.0
2019,9,55,5.0,5,18.93,0.26,1.6094379124341003,0.23111172096338664,37.0,7.000000000000001
2019,9,56,3.0,1,23.55,0.04,1.0986122886681098,0.03922071315328133,25.0,0.0
2019,9,57,4.0,9,12.81,0.7,1.3862943611198906,0.5306282510621704,32.0,17.0
2019,9,59,1.0,3,12.06,0.25,0.0,0.22314355131420976,0.0,6.0
2019,9,61,6.5,2,15.06,0.13,1.8718021769015913,0.12221763272424911,43.0,3.0
2019,9,63,6.0,1,16.54,0.06,1.791759469228055,0.058268908123975824,41.0,1.0
2019,9,64,4.0,13,17.88,0.73,1.3862943611198906,0.5481214085096876,32.0,18.0
2019,9,65,6.0,7,16.1,0.43,1.791759469228055,0.3576744442718159,41.0,11.0
2019,9,66,2.0,10,6.06,1.65,0.6931471805599453,0.9745596399981308,16.0,32.0
2019,9,67,1.0,3,3.76,0.8,0.0,0.5877866649021191,0.0,19.0
2019,9,72,4.5,8,19.75,0.41,1.5040773967762742,0.34358970439007686,34.0,11.0
2019,9,73,6.0,5,8.65,0.58,1.791759469228055,0.4574248470388755,41.0,15.0
2019,9,74,1.0,4,7.55,0.53,0.0,0.4252677354043441,0.0,13.0
2019,9,75,4.5,2,3.82,0.52,1.5040773967762742,0.41871033485818504,34.0,13.0
2019,9,78,5.0,4,8.62,0.46,1.6094379124341003,0.37843643572024505,37.0,12.0
2019,10,3,1.0,3,1.33,2.26,0.0,1.1817271953786161,0.0,40.0
2019,10,4,1.0,5,5.47,0.91,0.0,0.6471032420585385,0.0,21.0
2019,10,5,1.0,5,1.31,3.82,0.0,1.572773928062509,0.0,53.0
2019,10,8,1.0,4,12.33,0.32,0.0,0.27763173659827955,0.0,8.0
2019,10,9,3.5,6,9.29,0.65,1.252762968495368,0.5007752879124892,28.999999999999996,16.0
2019,10,10,6.0,8,2.65,3.02,1.791759469228055,1.3912819026309295,41.0,47.0
2019,10,13,1.0,1,3.55,0.28,0.0,0.2468600779315258,0.0,7.000000000000001
2019,10,14,6.0,3,10.31,0.29,1.791759469228055,0.25464221837358075,41.0,7.000000000000001
2019,10,15,4.0,3,6.6,0.45,1.3862943611198906,0.371563556432483,32.0,12.0
2019,10,16,1.0,5,2.72,1.84,0.0,1.0438040521731147,0.0,35.0
2019,10,17,2.0,9,4.89,1.84,0.6931471805599453,1.0438040521731147,16.0,35.0
2019,10,18,1.0,7,6.02,1.16,0.0,0.7701082216960737,0.0,25.0
2019,10,19,1.0,9,8.29,1.09,0.0,0.7371640659767196,0.0,24.0
2019,10,20,3.0,8,6.3,1.27,1.0986122886681098,0.8197798314933114,25.0,27.0
2019,10,21,3.0,7,9.76,0.72,1.0986122886681098,0.5423242908253617,25.0,17.0
2019,10,22,9.0,1,3.8,0.26,2.1972245773362196,0.23111172096338664,50.0,7.000000000000001
2019,10,23,2.0,7,4.73,1.48,0.6931471805599453,0.9082585601768908,16.0,30.0
2019,10,25,4.0,4,2.99,1.34,1.3862943611198906,0.85015092936961,32.0,28.000000000000004
2019,10,27,1.0,4,6.64,0.6,0.0,0.47000362924573563,0.0,15.0
2019,10,28,5.0,7,13.87,0.5,1.6094379124341003,0.4054651081081644,37.0,13.0
2019,10,29,10.5,2,4.06,0.49,2.3513752571634776,0.3987761199573678,54.0,12.0
2019,10,30,3.0,6,3.44,1.74,1.0986122886681098,1.007957920399979,25.0,34.0
2019,10,31,1.0,1,2.01,0.5,0.0,0.4054651081081644,0.0,13.0
2019,10,33,1.0,5,5.14,0.97,0.0,0.6780335427498971,0.0,22.0
2019,10,34,1.0,5,4.04,1.24,0.0,0.8064758658669485,0.0,27.0
2019,10,35,1.0,4,3.08,1.3,0.0,0.8329091229351039,0.0,28.000000000000004
2019,10,37,1.0,6,4.69,1.28,0.0,0.8241754429663495,0.0,27.0
2019,10,38,1.0,5,20.3,0.25,0.0,0.22314355131420976,0.0,6.0
2019,10,39,2.0,1,8.68,0.12,0.6931471805599453,0.11332868530700327,16.0,3.0
2019,10,40,1.0,6,8.98,0.67,0.0,0.5128236264286637,0.0,16.0
2019,10,41,6.5,2,2.48,0.81,1.8718021769015913,0.5933268452777344,43.0,19.0
2019,10,42,1.0,6,10.29,0.58,0.0,0.4574248470388755,0.0,15.0
2019,10,43,2.0,3,5.11,0.59,0.6931471805599453,0.46373401623214006,16.0,15.0
2019,10,44,1.0,1,13.98,0.07,0.0,0.06765864847381486,0.0,1.0
2019,10,45,6.5,8,3.99,2.01,1.8718021769015913,1.1019400787607843,43.0,37.0
2019,10,46,3.0,5,5.32,0.94,1.0986122886681098,0.6626879730752367,25.0,22.0
2019,10,47,1.0,5,3.71,1.35,0.0,0.8544153281560676,0.0,28.000000000000004
2019,10,48,1.0,5,2.28,2.19,0.0,1.1600209167967532,0.0,39.0
2019,10,49,3.0,5,7.05,0.71,1.0986122886681098,0.5364933705145685,25.0,17.0
2019,10,50,1.0,3,6.11,0.49,0.0,0.3987761199573678,0.0,12.0
2019,10,52,14.0,1,6.04,0.17,2.6390573296152584,0.1570037488096647,60.0,4.0
2019,10,53,1.0,1,10.99,0.09,0.0,0.08617769624105241,0.0,2.0
2019,10,54,1.5,4,9.67,0.41,0.4054651081081644,0.34358970439007686,9.0,11.0
2019,10,55,5.0,5,18.93,0.26,1.6094379124341003,0.23111172096338664,37.0,7.000000000000001
2019,10,56,1.0,2,23.55,0.08,0.0,0.0769610411361284,0.0,1.0
2019,10,57,2.0,4,12.81,0.31,0.6931471805599453,0.2700271372130602,16.0,8.0
2019,10,58,1.0,1,2.28,0.44,0.0,0.36464311358790924,0.0,11.0
2019,10,59,3.0,1,12.06,0.08,1.0986122886681098,0.0769610411361284,25.0,1.0
2019,10,61,1.0,8,15.06,0.53,0.0,0.4252677354043441,0.0,13.0
2019,10,63,3.0,3,16.54,0.18,1.0986122886681098,0.16551443847757333,25.0,4.0
2019,10,64,1.0,6,17.88,0.34,0.0,0.29266961396282004,0.0,9.0
2019,10,65,1.5,14,16.1,0.87,0.4054651081081644,0.6259384308664954,9.0,20.0
2019,10,66,1.0,11,6.06,1.82,0.0,1.0367368849500223,0.0,35.0
2019,10,71,13.0,2,14.53,0.14,2.5649493574615367,0.1310282624064042,57.99999999999999,3.0
2019,10,72,4.5,8,19.75,0.41,1.5040773967762742,0.34358970439007686,34.0,11.0
2019,10,73,1.0,1,8.65,0.12,0.0,0.11332868530700327,0.0,3.0
2019,10,74,6.0,4,7.55,0.53,1.791759469228055,0.4252677354043441,41.0,13.0
2019,10,75,5.5,2,3.82,0.52,1.7047480922384253,0.41871033485818504,39.0,13.0
2019,10,76,9.0,2,4.02,0.5,2.1972245773362196,0.4054651081081644,50.0,13.0
2019,10,78,5.5,2,8.62,0.23,1.7047480922384253,0.20701416938432612,39.0,6.0
2019,11,4,1.0,3,5.47,0.55,0.0,0.4382549309311553,0.0,14.000000000000002
2019,11,5,1.0,5,1.31,3.82,0.0,1.572773928062509,0.0,53.0
2019,11,8,2.0,1,12.33,0.08,0.6931471805599453,0.0769610411361284,16.0,1.0
2019,11,9,2.0,6,9.29,0.65,0.6931471805599453,0.5007752879124892,16.0,16.0
2019,11,10,5.0,2,2.65,0.75,1.6094379124341003,0.5596157879354227,37.0,18.0
2019,11,13,8.0,4,3.55,1.13,2.0794415416798357,0.7561219797213337,47.0,25.0
2019,11,14,8.0,4,10.31,0.39,2.0794415416798357,0.32930374714260047,47.0,10.0
2019,11,15,1.0,1,6.6,0.15,0.0,0.13976194237515863,0.0,3.0
2019,11,16,6.5,6,2.72,2.21,1.8718021769015913,1.1662709371419244,43.0,39.0
2019,11,17,4.5,6,4.89,1.23,1.5040773967762742,0.8020015854720274,34.0,26.0
2019,11,18,3.0,10,6.02,1.66,1.0986122886681098,0.9783261227936078,25.0,33.0
2019,11,19,2.0,6,8.29,0.72,0.6931471805599453,0.5423242908253617,16.0,17.0
2019,11,20,1.0,5,6.3,0.79,0.0,0.5822156198526637,0.0,19.0
2019,11,21,5.0,5,9.76,0.51,1.6094379124341003,0.412109650826833,37.0,13.0
2019,11,22,1.0,3,3.8,0.79,0.0,0.5822156198526637,0.0,19.0
2019,11,23,8.5,4,4.73,0.85,2.1400661634962708,0.6151856390902335,49.0,20.0
2019,11,25,1.0,6,2.99,2.01,0.0,1.1019400787607843,0.0,37.0
2019,11,26,19.5,4,1.99,2.01,2.970414465569701,1.1019400787607843,68.0,37.0
2019,11,27,1.0,8,6.64,1.2,0.0,0.7884573603642703,0.0,26.0
2019,11,28,6.0,5,13.87,0.36,1.791759469228055,0.30748469974796055,41.0,9.0
2019,11,29,1.0,4,4.06,0.99,0.0,0.688134638736401,0.0,23.0
2019,11,30,3.0,8,3.44,2.33,1.0986122886681098,1.2029723039923526,25.0,40.0
2019,11,31,1.0,3,2.01,1.49,0.0,0.9122827104766164,0.0,30.0
2019,11,32,1.0,3,4.69,0.64,0.0,0.4946962418361071,0.0,16.0
