CASERNE,year,month,temperature_max,temperature_min,temperature_mean,precipitation_sum,wind_speed_max,wind_gusts_max,total_buildings,avg_floors,avg_units_per_building,median_construction_year,total_building_area,total_land_area,Commercial,Industrial,Infrastructure,Other,Public_Services,Recreational,Residential,Vacant_Unused,crime_count,méfait_count,introduction_count,vols_qualifiés_count,hydrant_count,population,area_square_km,lag1_incident_count,incident_count,risk_level
56,2023,1,2.2,-18.9,-6.0,114.7,32.4,64.1,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,2.0,4,Low
56,2023,2,6.599999999999999,-31.600000000000005,-8.0,82.39999999999999,33.6,64.4,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,4.0,3,Low
56,2023,4,23.7,-8.5,5.7,123.4,34.2,71.3,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,3.0,2,Low
56,2023,5,29.0,0.3,12.0,69.0,32.3,65.9,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,2.0,1,Low
56,2023,6,31.1,7.7,17.6,112.3,34.1,67.7,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,1.0,2,Low
56,2023,7,30.4,11.5,21.2,152.3,26.6,52.6,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,2.0,1,Low
56,2023,8,25.5,10.1,18.4,161.0,25.7,50.0,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,1.0,1,Low
56,2023,9,30.0,6.3,16.7,76.2,25.4,49.3,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,1.0,4,Low
56,2023,10,26.7,-2.4,11.2,163.4,30.1,63.7,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,4.0,1,Low
56,2023,11,14.5,-10.0,0.5,48.0,29.0,55.4,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,1.0,2,Low
56,2023,12,7.0,-18.7,-2.9,132.0,31.9,59.4,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,19857.0,23.6,2.0,4,Low
56,2024,2,12.6,-18.2,-5.4,23.0,42.5,83.9,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,4.0,2,Low
56,2024,3,13.8,-13.8,0.1,69.8,35.5,72.0,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,2.0,4,Low
56,2024,4,20.7,-5.0,5.5,141.4,34.9,74.2,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,4.0,3,Low
56,2024,5,27.5,1.4,14.5,75.6,36.5,70.2,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,3.0,10,High
56,2024,6,31.8,8.6,18.9,152.1,31.7,59.8,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,10.0,5,Medium
56,2024,7,28.7,12.5,21.4,139.3,25.4,53.6,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,5.0,4,Low
56,2024,8,29.5,10.3,19.4,227.1,32.7,58.3,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,4.0,1,Low
56,2024,9,26.2,7.599999999999999,16.6,45.70000000000001,27.2,56.5,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,1.0,3,Low
56,2024,10,21.2,-3.8,9.7,46.9,31.6,61.9,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,3.0,1,Low
56,2024,11,18.9,-3.6,3.8,57.5,38.9,74.9,5967.0,1.6484848484848484,1.2875901609025338,1987.0,1140664.0,16593482.0,31.0,0.0,28.0,116.0,5.0,9.0,5367.0,411.0,1046.0,265.0,342.0,32.0,582.0,20022.0,23.6,1.0,2,Low
57,2005,1,8.8,-31.6,-13.4,47.1,27.6,68.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,0.0,10,High
57,2005,2,3.6,-23.0,-8.4,52.2,26.3,56.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,10.0,5,Medium
57,2005,3,13.4,-19.9,-5.1,41.5,30.6,69.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,41785.0,17.7,5.0,8,High
57,2005,4,20.1,-4.5,5.4,159.4,27.5,70.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,8.0,25,High
57,2005,5,23.1,-1.2,9.6,65.7,27.8,58.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,25.0,14,High
57,2005,6,30.5,8.8,19.6,124.5,25.2,54.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,14.0,22,High
57,2005,7,30.9,11.5,20.9,106.9,20.9,52.60000000000001,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,22.0,13,High
57,2005,8,29.2,10.699999999999998,20.2,113.5,23.600000000000005,63.0,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,13.0,24,High
57,2005,9,28.0,5.5,16.2,142.6,37.9,88.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,24.0,6,Medium
57,2005,10,24.399999999999995,-3.1,8.9,115.0,29.8,64.1,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,6.0,6,Medium
57,2005,11,15.4,-11.0,1.8,119.2,32.8,76.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,6.0,5,Medium
57,2005,12,2.4,-23.2,-7.1,70.0,27.2,57.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,5.0,10,High
57,2006,1,5.2,-20.8,-6.6,133.4,35.0,70.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,10.0,4,Low
57,2006,2,5.7,-23.0,-9.4,72.3,42.5,87.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,4.0,6,Medium
57,2006,3,18.8,-19.5,-2.7999999999999994,37.4,33.3,66.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,6.0,12,High
57,2006,4,20.8,-7.699999999999999,5.6,112.8,30.899999999999995,62.599999999999994,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,12.0,18,High
57,2006,5,28.5,0.0,12.2,143.6,26.2,57.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,18.0,10,High
57,2006,6,29.6,9.7,17.7,143.3,26.5,64.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,10.0,16,High
57,2006,7,30.9,11.6,21.2,68.2,29.5,67.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,16.0,11,High
57,2006,8,31.2,8.6,18.1,113.7,21.4,57.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,11.0,14,High
57,2006,9,24.5,5.1,13.7,89.3,42.7,92.5,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,14.0,8,High
57,2006,10,19.2,-2.0,6.8,142.5,38.0,91.09999999999998,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,8.0,3,Low
57,2006,11,14.8,-4.8,3.1,92.9,27.1,73.1,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,3.0,10,High
57,2006,12,7.0,-19.4,-2.9,84.1,33.9,70.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,10.0,5,Medium
57,2007,1,7.400000000000001,-27.5,-9.0,62.900000000000006,27.100000000000005,57.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,5.0,3,Low
57,2007,2,-1.1,-24.9,-12.7,25.5,29.6,61.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,3.0,4,Low
57,2007,3,13.0,-28.3,-4.6,67.0,31.8,66.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,4.0,7,Medium
57,2007,4,23.600000000000005,-10.1,3.5,158.5,38.7,81.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,7.0,6,Medium
57,2007,5,28.9,0.3,11.8,66.7,30.4,61.89999999999999,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,6.0,26,High
57,2007,6,30.4,5.7,18.2,73.8,25.2,55.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,26.0,32,High
57,2007,7,27.8,9.9,18.7,114.4,21.8,54.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,32.0,22,High
57,2007,8,31.1,8.1,18.7,66.60000000000001,22.4,58.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,22.0,13,High
57,2007,9,30.5,5.3,15.8,58.9,26.1,64.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,13.0,20,High
57,2007,10,23.2,-1.5,10.3,105.5,30.0,61.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,20.0,14,High
57,2007,11,12.8,-12.6,-0.1,84.3,25.9,64.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,21696.0,9.6,14.0,11,High
57,2007,12,6.4,-22.0,-8.2,124.0,31.7,78.5,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,65790.0,27.1,11.0,8,High
57,2008,1,8.7,-24.8,-8.2,77.9,38.1,81.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,8.0,8,High
57,2008,2,5.8,-23.4,-9.2,92.5,26.7,58.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,8.0,1,Low
57,2008,3,5.1,-17.8,-5.7,132.3,41.4,95.0,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,1.0,8,High
57,2008,4,21.7,-7.4,5.6,76.9,34.2,72.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,8.0,7,Medium
57,2008,5,22.6,-1.6999999999999997,10.8,66.0,23.4,52.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,7.0,21,High
57,2008,6,28.2,9.4,17.8,146.9,22.7,55.1,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,21.0,17,High
57,2008,7,30.3,11.2,19.6,172.7,21.3,55.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,17.0,14,High
57,2008,8,27.0,10.1,18.0,75.9,23.4,60.1,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,14.0,19,High
57,2008,9,29.799999999999997,3.7000000000000006,15.300000000000002,55.1,31.899999999999995,84.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,92686.0,16.5,19.0,18,High
57,2008,10,20.0,-3.3,7.1,95.5,34.9,73.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,18.0,18,High
57,2008,11,15.5,-8.5,1.1,88.80000000000001,28.899999999999995,59.4,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,18.0,6,Medium
57,2008,12,7.6,-23.1,-8.5,135.2,39.3,86.0,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66521.0,27.1,6.0,4,Low
57,2009,1,-1.5,-33.9,-15.3,53.3,28.9,58.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,4.0,8,High
57,2009,2,6.3,-22.8,-8.5,73.2,28.2,61.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,8.0,8,High
57,2009,3,13.0,-22.100000000000005,-3.1,45.70000000000001,36.7,75.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,8.0,12,High
57,2009,4,25.9,-5.3,5.7,72.7,29.8,61.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,12.0,23,High
57,2009,5,25.7,2.6,10.9,146.5,32.7,79.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,23.0,17,High
57,2009,6,28.5,4.2,16.0,91.9,23.8,49.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,17.0,15,High
57,2009,7,26.6,10.3,17.8,128.9,24.3,53.3,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,15.0,16,High
57,2009,8,29.3,9.1,19.2,89.89999999999999,25.5,64.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,16.0,14,High
57,2009,9,23.3,4.0,14.0,64.5,23.7,49.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,14.0,17,High
57,2009,10,14.4,-3.0,5.7,92.3,32.3,68.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,17.0,11,High
57,2009,11,15.8,-6.4,2.8,47.0,26.2,56.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,11.0,17,High
57,2009,12,5.3,-23.1,-7.4,93.0,32.1,65.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,66850.0,27.1,17.0,5,Medium
57,2010,1,7.5,-22.7,-8.2,58.6,30.0,78.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,5.0,6,Medium
57,2010,2,4.0,-20.3,-6.2,58.8,39.8,81.0,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,6.0,1,Low
57,2010,3,13.1,-11.3,0.9,40.5,31.4,65.5,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,1.0,10,High
57,2010,4,23.3,-1.3,7.1,83.5,27.4,61.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,10.0,22,High
57,2010,5,32.2,-0.6,14.2,25.3,32.2,74.2,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,22.0,25,High
57,2010,6,27.0,8.5,16.9,113.8,25.8,60.5,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,25.0,11,High
57,2010,7,31.9,10.4,21.4,72.8,25.4,63.0,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,11.0,7,Medium
57,2010,8,29.7,10.7,19.1,110.9,23.3,52.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,7.0,11,High
57,2010,9,30.399999999999995,5.400000000000001,15.1,179.6,28.2,66.6,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,11.0,12,High
57,2010,10,16.9,-1.0,7.400000000000001,120.69999999999999,30.0,60.5,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,12.0,9,High
57,2010,11,10.1,-8.1,1.0,103.7,29.5,64.8,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,9.0,7,Medium
57,2010,12,8.8,-20.0,-7.2,107.3,31.7,85.7,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,67577.0,27.1,7.0,3,Low
57,2011,1,4.9,-32.5,-11.1,20.9,23.3,51.1,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,68839.0,27.1,3.0,4,Low
57,2011,2,7.0,-20.1,-9.4,78.4,27.4,56.9,12035.0,1.4803003615463055,1.308366184844503,1972.0,2002227.0,8080237.0,100.0,0.0,168.0,147.0,27.0,55.0,11403.0,135.0,2805.0,630.0,791.0,143.0,1072.0,68839.0,27.1,4.0,4,Low
